ema_9,sma_20,sma_200,dist_sma_20,dist_sma_200,volume,rsi,band_width,atr_norm,target
0.0010448065630306314,0.0036590621618648456,0.03718430829538755,-0.003659062161864899,0.0,153153,43.243193052069195,0.024850580810075153,0.006586495070935882,1
0.006213703020289119,0.009322506118389917,0.03718430829538755,-0.009322506118389903,0.0,128450,30.408283556241557,0.02422205058488342,0.006630725400913595,2
0.0019614959705387403,0.004766879298096827,0.03718430829538755,-0.004766879298096744,0.0,88375,39.78726571829489,0.022761911746176013,0.006409158391757297,2
-0.0041467852267754735,-0.0029011803639925615,0.03718430829538755,0.0029011803639926114,0.0,107423,53.49781128330181,0.01969057488407745,0.006244836213973182,1
-0.003473115134134175,-0.0031595145814019565,0.03718430829538755,0.0031595145814019543,0.0,90937,52.118633375809075,0.01948515628375638,0.0062645328379615645,1
-0.0040999527599479,-0.004777733084606384,0.03718430829538755,0.0047777330846064305,0.0,83803,63.526619558768004,0.01961667860549223,0.005864134864982185,0
-0.002034992853889084,-0.003315359151429109,0.03718430829538755,0.0033153591514290866,0.0,38767,61.07210899462448,0.019279074802234033,0.005803533329416218,1
-0.0016279942831112226,-0.0036962219325145096,0.03718430829538755,0.0036962219325144736,0.0,8721,62.08516928374121,0.016656298271283176,0.005677981360278448,2
-0.0017702016526737197,-0.004348081944369642,0.03718430829538755,0.0043480819443696556,0.0,235571,60.59102643081341,0.016305551351442564,0.005988372539548559,2
0.002500005776899794,0.0005001573303915485,0.03718430829538755,-0.0005001573303915112,0.0,149193,43.24329761679644,0.016312274358300433,0.005744525272621717,2
0.0026298127972936847,0.0011337049197670535,0.03718430829538755,-0.0011337049197671497,0.0,127776,46.37674280116843,0.016265843781943987,0.005496640422394511,2
-0.0025144604984265184,-0.004127983244274547,0.03718430829538755,0.004127983244274524,0.0,116581,56.153684652529904,0.015914571835759343,0.005660175639810696,2
-0.006425923720503435,-0.00886545777979153,0.03718430829538755,0.008865457779791499,0.0,110499,61.88330329127439,0.017132136405709864,0.005642734826944268,1
-0.0064499864069331725,-0.009611456411707575,0.03718430829538755,0.009611456411707624,0.0,89871,61.27551055012572,0.0181436794820308,0.005612679328281575,0
-0.00975400320464348,-0.01427126038788118,0.03718430829538755,0.014271260387881174,0.0,100235,69.85131427559948,0.021953465376687988,0.00569720204703254,0
-0.0049695370021987095,-0.01027163569205547,0.03718430829538755,0.010271635692055475,0.0,88075,74.77245812891208,0.023989703854065424,0.0056071079450137114,0
-0.003590724479060059,-0.009183725483815075,0.03718430829538755,0.009183725483815098,0.0,51318,71.49869780235872,0.02541217284788578,0.005485469428825954,0
-0.0033348834040738407,-0.009052707200511989,0.03718430829538755,0.009052707200512,0.0,10227,65.88230142744551,0.02648996152649078,0.005102537163225118,0
0.008191287615548548,0.004482607920631931,0.03718430829538755,-0.004482607920631961,0.0,224113,46.540907984344635,0.026368741007690853,0.005927893690057101,0
0.00544825547277461,0.0030969304848744716,0.03718430829538755,-0.0030969304848745163,0.0,185139,46.20240839735418,0.02638765772027298,0.006094506824757614,0
0.008551674294653866,0.008193227136846115,0.03718430829538755,-0.008193227136846193,0.0,178072,42.8571428571429,0.026962823813547733,0.006737510578316888,0
0.010908966673072396,0.013226527389844422,0.03718430829538755,-0.01322652738984439,0.0,113436,38.96803657806482,0.027345072574188015,0.007060979666646638,0
0.006733523485844106,0.010615351437181397,0.03718430829538755,-0.010615351437181446,0.0,106743,40.963728843961064,0.027992729910756763,0.006733654759236025,0
0.0067392203631613246,0.01175429195436295,0.03718430829538755,-0.011754291954363052,0.0,84395,43.430529029663994,0.03004918289419371,0.006589747727688771,1
0.008425700097880018,0.014807613792256369,0.03718430829538755,-0.014807613792256388,0.0,68125,41.17644028549427,0.033059042338824986,0.006628734403291071,2
0.006900635826330825,0.014156133081485889,0.03718430829538755,-0.014156133081485875,0.0,67504,34.35689935505626,0.035550481788035874,0.006254632344297028,2
0.009050586852629827,0.017604517294250055,0.03718430829538755,-0.0176045172942501,0.0,67933,24.01559111423711,0.039116730476311944,0.006025915213457655,2
0.006036290328761185,0.015166595473601552,0.03718430829538755,-0.015166595473601505,0.0,20039,23.71511963186589,0.041546939561656636,0.006016926217298292,1
