open,high,low,close,volume,spread,real_volume,ema_9,sma_20,sma_200,rsi,sma_20_bb,std_20_bb,upper_band,lower_band,band_width,dist_sma_20,dist_sma_200,true_range,atr,atr_norm
7360.833,7375.082,7359.538,7372.491,48522,1,153466,-0.004800554569403648,-0.00983040196318996,-0.010348767465433228,77.25648671999112,7300.01645,37.59145856738271,7375.199367134765,7224.833532865235,0.02059801307290626,0.009830401963189905,0.010348767465433189,15.544000000000779,31.551142857142946,0.004279576991975025
7371.844,7378.321,7360.186,7371.196,49949,1,153498,-0.003700571289428467,-0.008949124402607311,-0.010013817296406158,76.27760465679788,7305.230249999999,39.91881004584384,7385.067870091686,7225.392629908311,0.021857660158401532,0.008949124402607285,0.010013817296406127,18.13500000000022,27.89642857142865,0.0037845186278357883
7371.196,7384.797,7367.958,7380.264,42724,1,130658,-0.003939765437805276,-0.009311170982501449,-0.011063607616204618,75.74664700188968,7311.5451,41.34661746624739,7394.2383349324955,7228.851865067505,0.022619906955780172,0.009311170982501418,0.011063607616204573,16.838999999999942,26.693500000000054,0.003616876035870811
7380.911,7389.331,7367.958,7382.854,36561,1,109654,-0.0034313569282641287,-0.008838472222259863,-0.011241372916219072,78.40921718279367,7317.60085,42.52069601528423,7402.642242030568,7232.559457969432,0.02324297096105432,0.008838472222259908,0.011241372916219109,21.373000000000502,26.924785714285854,0.0036469346020232625
7382.854,7389.979,7377.673,7389.331,11813,1,41811,-0.0034439065970396365,-0.008778169498700139,-0.011939062548422807,77.20018774935447,7324.466200000001,42.46014400743921,7409.386488014879,7239.545911985122,0.023188116566058743,0.008778169498700136,0.01193906254842279,12.306000000000495,25.999571428571603,0.003518528460637587
7366.015,7382.207,7351.766,7355.652,146241,1,413439,0.0008951847337412833,-0.0035837203826390995,-0.007241174541699258,62.413949154798246,7329.2914,40.06235174740415,7409.416103494808,7249.166696505192,0.021864242836574427,0.0035837203826390887,0.007241174541699283,37.56500000000051,27.572428571428777,0.0037484683303980093
7355.652,7357.595,7305.781,7341.403,205137,1,647463,0.002270265493079515,-0.0011954186413687395,-0.0051693211774370695,59.53944528246319,7332.62695,38.001334478836235,7408.629618957672,7256.624281042327,0.020729997441823366,0.0011954186413687404,0.005169321177437047,51.814000000000306,30.440714285714485,0.004146443709154024
7342.051,7343.346,7312.905,7327.802,126689,1,424053,0.0033044488813089856,0.00099873058797173,-0.0032233151223245438,57.46040771112204,7335.1205,35.7956218914576,7406.711743782916,7263.529256217084,0.019520127524262382,-0.0009987305879717156,0.003223315122324541,30.440999999999804,31.87485714285731,0.004349852403607154
7327.802,7366.015,7326.506,7360.833,95320,1,290758,-0.0009582233835377929,-0.0030180076086494534,-0.007584038382612346,62.359533505948214,7338.617950000002,34.64468211586789,7407.9073142317375,7269.328585768266,0.018883491334151223,0.0030180076086494525,0.0075840383826123094,39.509000000000015,33.54035714285731,0.00455659802944277
7361.481,7375.73,7353.061,7374.434,63220,1,214574,-0.0022406408196660177,-0.004255174024203057,-0.009287423956875984,65.49861415146938,7343.0545,33.161458260532406,7409.377416521065,7276.731583478935,0.018064122095529878,0.004255174024203078,0.009287423956875974,22.66899999999987,32.52264285714299,0.004410188342202668
7373.787,7389.979,7365.367,7389.979,66360,1,217314,-0.0034715614582755405,-0.005749393875138065,-0.011229780219943808,64.73845839748876,7347.491100000001,33.2093338323176,7413.909767664636,7281.072432335366,0.018079278153772787,0.0057493938751380985,0.011229780219943761,24.61200000000008,31.088500000000163,0.004206845513363457
7389.331,7409.409,7387.388,7401.637,83582,1,275477,-0.004032920422751274,-0.006689736338055918,-0.012642708633238686,65.49875773554102,7352.122,34.01014440795142,7420.142288815903,7284.101711184097,0.018503580004766748,0.006689736338055949,0.012642708633238648,22.02099999999973,30.67214285714304,0.004143967457083216
7400.989,7407.466,7393.217,7404.875,49369,1,162314,-0.003574749123418375,-0.006441857560053221,-0.012927895474265205,56.31402554698361,7357.173850000001,33.96454739476947,7425.10294478954,7289.244755210462,0.0184660838997406,0.006441857560053203,0.01292789547426524,14.249000000000706,27.20242857142882,0.0036735837635920687
7404.228,7406.171,7391.922,7397.103,34373,1,114523,-0.0020222587588976104,-0.004723747932129596,-0.011747569960834592,60.21908915711537,7362.16095,31.984828460499436,7426.1306069209995,7298.191293079001,0.017377956650349816,0.004723747932129599,0.011747569960834614,14.249000000000706,24.380428571428833,0.0032959428267294415
7397.103,7399.046,7386.093,7387.388,7304,1,28609,-0.0005678712240068107,-0.0028493900685870877,-0.010316393290835668,54.24370011223851,7366.33845,29.310823590314115,7424.9600971806285,7307.716802819372,0.015916088455215714,0.002849390068587128,0.010316393290835642,12.95300000000043,24.19535714285738,0.0032752249026120435
7384.15,7413.943,7356.947,7410.057,210330,1,590459,-0.0029002837701002093,-0.005156950884453337,-0.013166388598630174,59.86855804929573,7371.8437,26.379176925991946,7424.602053851984,7319.0853461480165,0.01431347597670414,0.00515695088445331,0.013166388598630207,56.996000000000095,26.971142857143086,0.0036398023466139447
7410.057,7443.736,7402.932,7408.761,217908,1,700375,-0.0021806904612112765,-0.004388466573560734,-0.012843334398288886,57.53406549246257,7376.2479,24.685681795182365,7425.619263590365,7326.876536409635,0.013386579263520965,0.004388466573560697,0.012843334398288834,40.80400000000009,28.68292857142881,0.003871487900801336
7409.409,7441.793,7390.626,7438.554,136988,1,405806,-0.004941736196803159,-0.007627302295580618,-0.01663733166419179,62.87420720770694,7381.8179,25.577144308081493,7432.972188616163,7330.663611383837,0.013859536853696508,0.007627302295580576,0.016637331664191773,51.16699999999946,30.81107142857159,0.0041420780743907475
7439.202,7443.088,7417.181,7442.44,93022,1,310956,-0.004369037203247661,-0.007732094581884397,-0.016979723719640294,62.424146013951905,7384.89435,28.94144865697755,7442.777247313955,7327.011452686044,0.015676025836159797,0.007732094581884439,0.01697972371964032,25.907000000000153,31.78257142857157,0.004270450474383612
7441.793,7446.326,7416.533,7426.249,87673,1,303275,-0.0017586587514571983,-0.005128275391789394,-0.014682114752683217,67.98695508165817,7388.165149999999,29.763840139308446,7447.6928302786155,7328.637469721382,0.016114333957089895,0.005128275391789434,0.014682114752683266,29.792999999999665,31.22742857142865,0.004205006938419201
7426.249,7437.259,7416.533,7430.782,56267,1,196247,-0.0018940927395636464,-0.005342950445861527,-0.01512672017561556,73.95847294522571,7391.0797,30.97746405693944,7453.034628113879,7329.124771886121,0.016764784207070272,0.005342950445861542,0.01512672017561559,20.725999999999658,29.006857142857175,0.0039036076072285764
7430.135,7443.088,7421.067,7439.202,52882,1,154365,-0.0024190326043550536,-0.006011666305068664,-0.01609964146692089,80.71442750953997,7394.4800000000005,32.380643778249265,7459.241287556499,7329.718712443502,0.017516116767236706,0.006011666305068709,0.016099641466920847,22.02099999999973,28.405428571428597,0.0038183434959056894
7440.497,7455.394,7410.057,7418.476,133975,1,433892,0.00029443544055340887,-0.0029770804677403673,-0.013217727603351381,67.04980389605015,7396.390599999999,32.62411220908249,7461.6388244181635,7331.142375581834,0.017643260867852138,0.0029770804677403885,0.013217727603351336,45.337000000000444,28.821714285714343,0.0038851260401347046
7418.476,7421.715,7388.036,7389.331,65801,1,229584,0.003391837474790993,0.00099920412280885,-0.009210034710855464,54.03522458244623,7396.7144499999995,32.51462997623297,7461.743709952465,7331.685190047534,0.017583282521462084,-0.0009992041228088656,0.009210034710855505,33.67900000000009,29.60814285714293,0.0040068773285623464
7389.331,7397.103,7382.854,7388.036,12705,1,40946,0.002854172318536241,0.0011658984877711553,-0.008925124349691949,49.42966002688781,7396.649699999999,32.531392447252145,7461.712484894503,7331.586915105495,0.017592501344089382,-0.001165898487771171,0.008925124349691909,14.248999999999796,28.867928571428624,0.003907388725694978
7367.958,7417.829,7361.481,7378.321,224764,1,610771,0.003339700491702624,0.0026377478019727896,-0.007517584962757673,43.07695048517171,7397.78315,31.403129291719544,7460.589408583439,7334.976891416562,0.016979751179497238,-0.0026377478019728733,0.007517584962757702,56.347999999999956,31.319857142857213,0.004244848813552191
7378.321,7395.16,7361.481,7388.036,156593,1,446868,0.0016162760735480841,0.0016349135277631266,-0.008729948662946518,45.185308027059946,7400.1148,28.60302508991226,7457.320850179824,7342.908749820176,0.015460854791015987,-0.0016349135277630251,0.008729948662946475,33.67900000000009,32.70771428571431,0.0044271189644601505
7388.036,7430.135,7378.968,7424.305,159582,1,489211,-0.0026214326251616793,-0.0026083316889594643,-0.013456223175098536,56.68787616537515,7404.93995,23.435141318050967,7451.810232636102,7358.069667363898,0.012659193174443575,0.0026083316889594834,0.013456223175098588,51.16700000000037,35.34471428571429,0.004760676492373938
7423.658,7439.85,7373.787,7378.968,136888,1,459415,0.0028052361418398064,0.003642609644058492,-0.007301506118470913,48.238420017573944,7405.846699999999,21.942012526554738,7449.7307250531085,7361.96267494689,0.01185118375542646,-0.003642609644058532,0.007301506118470932,66.0630000000001,39.13828571428569,0.005304032449291784
7379.616,7400.989,7354.357,7361.481,103808,1,337355,0.0041498983938781375,0.005938757432098374,-0.00486747911187968,39.61198932457401,7405.19905,23.079673177180286,7451.358396354361,7359.03970364564,0.012466740203117273,-0.0059387574320982975,0.004867479111879723,46.63199999999961,38.397999999999946,0.005216069972876374
7362.129,7377.673,7354.357,7372.491,67015,1,189114,0.0021202492539864615,0.004317896081527772,-0.006287145009739703,42.55303422278063,7404.32465,23.99959437260604,7452.323838745212,7356.325461254787,0.012965176707969565,-0.004317896081527882,0.006287145009739717,23.315999999999804,37.14885714285707,0.005038847404880802
7371.844,7377.673,7354.357,7369.901,62077,1,192172,0.0019779390298753086,0.004455534748702972,-0.0058780681043070215,34.131537220493854,7402.73785,25.205508590637578,7453.148867181276,7352.326832818725,0.013619560276952231,-0.004455534748702947,0.005878068104306966,23.315999999999804,35.159499999999944,0.004770688235839253
7369.253,7392.569,7360.833,7378.968,58815,1,178599,0.0005973967995760443,0.0030457511131638526,-0.007029264119318701,35.672234762979855,7401.4425,25.749721847644526,7452.941943695289,7349.943056304711,0.013916055875672694,-0.0030457511131638275,0.0070292641193186525,31.736000000000786,35.57585714285714,0.004821251039827946
7378.968,7395.16,7372.491,7389.979,34173,1,109146,-0.0007147872146998635,0.0015030218624436653,-0.008428005681748285,41.61658653846174,7401.0863,25.861939452438016,7452.810178904876,7349.362421095124,0.013977374890190396,-0.0015030218624436779,0.00842800568174826,22.66899999999987,35.06700000000001,0.004745209695453804
7389.979,7400.341,7387.388,7391.922,9763,1,37291,-0.0007819630679111178,0.0012704408948036594,-0.008601726316917246,40.90909090909083,7401.312999999999,25.755195128862688,7452.823390257725,7349.8026097422735,0.01391925736898999,-0.001270440894803763,0.008601726316917248,12.95300000000043,34.51178571428578,0.004668851445440818
7385.445,7422.362,7384.15,7417.181,161892,1,443106,-0.003347817453005719,-0.00209133362122349,-0.01187205893991261,45.22463991256403,7401.669199999999,25.93115355137053,7453.531507102741,7349.806892897258,0.014013678726074763,0.002091333621223511,0.011872058939912609,38.212000000000444,35.66828571428583,0.004808873575322731
7417.181,7424.305,7393.217,7406.171,137948,1,410526,-0.0014929569413293375,-0.0006253298769365312,-0.01030497878053327,47.214210357115505,7401.539699999999,25.90032202257669,7453.340344045153,7349.739055954846,0.013997261690065273,0.000625329876936533,0.010304978780533226,31.088000000000648,34.65050000000013,0.00467859842825667
7406.171,7411.352,7383.502,7388.036,105435,1,338526,0.0007664180950801569,0.001485888807255309,-0.007764829516261229,49.69143597832664,7399.013799999999,24.527530214013847,7448.068860428027,7349.958739571971,0.013259891589343408,-0.001485888807255237,0.007764829516261235,27.849999999999454,34.23414285714294,0.004633727130883355
7388.683,7397.751,7355.652,7371.196,117928,1,388924,0.0024421897860269492,0.003290592191552255,-0.005423128078537065,46.26421992297725,7395.4516,23.015560872437458,7441.482721744876,7349.420478255125,0.012448495165562366,-0.0032905921915521463,0.00542312807853706,42.09900000000016,36.22342857142868,0.004914186052226623
7370.548,7380.264,7356.3,7371.844,65837,1,215808,0.0018832584717749512,0.0028333955520492005,-0.00544718390676735,48.502919272747484,7392.73135,22.390609560039028,7437.512569120078,7347.950130879922,0.01211493208665787,-0.0028333955520491168,0.005447183906767398,23.963999999999942,33.91028571428582,0.004599973319333103
7371.844,7375.082,7353.061,7372.491,59715,1,190543,0.0014362676241290728,0.0023500605155029053,-0.005485691335533671,46.24975271769286,7389.8168000000005,20.922634811408173,7431.6620696228165,7347.9715303771845,0.011325116915703776,-0.002350060515502905,0.005485691335533724,22.02100000000064,33.077571428571574,0.004486620794595961
7372.491,7386.093,7364.719,7374.434,45250,1,145233,0.0009379290811994956,0.0016468246919016938,-0.005718415813335653,35.5803315850041,7386.5784,17.629765749371302,7421.837931498743,7351.318868501257,0.009546918637929286,-0.0016468246919017963,0.005718415813335623,21.373999999999796,30.949500000000107,0.004196864464445693
7375.082,7387.388,7373.787,7382.854,36964,1,116824,-0.0001628967761261313,0.00026321799130801793,-0.006813424727077244,51.428571428571594,7384.7973,15.957727203581804,7416.712754407164,7352.881845592837,0.00864355597334092,-0.000263217991307956,0.006813424727077238,13.600999999999658,27.20221428571436,0.0036845120174006365
7382.854,7388.683,7370.548,7385.445,35279,1,116833,-0.00041093183852392023,-0.0001140080252441944,-0.007121610816951507,59.89315851181533,7384.603,15.923240417331376,7416.449480834663,7352.7565191653375,0.008625103024404302,0.00011400802524419903,0.007121610816951468,18.13500000000022,25.166714285714402,0.0034076097358675616
7385.445,7401.637,7384.15,7395.16,12443,1,48864,-0.0013792712522424644,-0.0013793886812455414,-0.008382713152927046,59.45968502491257,7384.9592,16.08295814891441,7417.125116297829,7352.793283702172,0.008711196751859784,0.0013793886812455197,0.008382713152927044,17.48700000000008,24.75035714285728,0.003346831866093131
7415.238,7427.544,7397.751,7399.694,148480,1,409307,-0.0015929233391255293,-0.0018468533969107082,-0.008927734038731816,62.23401197408104,7386.02785,16.326887235035876,7418.681624470072,7353.374075529929,0.008842039356803066,0.0018468533969107392,0.008927734038731872,32.384000000000015,25.39807142857158,0.0034323137454834725
7399.694,7412.0,7386.093,7410.704,141399,1,410464,-0.0024609964478392587,-0.0031768574213731915,-0.010304746350684235,62.8271870402406,7387.16125,17.23516217706824,7421.631574354136,7352.690925645864,0.009332495443804266,0.0031768574213731403,0.01030474635068421,25.907000000000153,24.981714285714393,0.0033710311848529364
7410.704,7419.124,7395.16,7404.228,117058,1,338171,-0.0012708108091742387,-0.002440578545123251,-0.009364286188917936,55.97838400281947,7386.157399999999,15.4501353855013,7417.0576707710015,7355.257129228997,0.008367076166289768,0.002440578545123262,0.009364286188917938,23.963999999999942,25.074214285714397,0.0033864724702851396
7403.58,7441.793,7393.217,7432.078,114140,1,347189,-0.00401065467568984,-0.005821400152151379,-0.012977910081137467,63.83945188105743,7388.8129,18.426821715524298,7425.666543431049,7351.959256568951,0.009975524872486357,0.005821400152151326,0.012977910081137458,48.57600000000002,27.61871428571437,0.0037161496805757912
7432.725,7437.259,7421.067,7428.192,65021,1,206644,-0.0027916885703321848,-0.004852264184878274,-0.012372585415132087,54.450507255163664,7392.148450000001,19.238900142723097,7430.626250285447,7353.670649714554,0.010410451182280137,0.004852264184878287,0.012372585415132047,16.192000000000007,26.045857142857194,0.0035063521706031825
7428.192,7435.964,7419.772,7434.668,50218,1,157941,-0.0029282489767809006,-0.005300936100979814,-0.013140928418054365,61.956348440476006,7395.2573,20.851313376007127,7436.959926752014,7353.554673247986,0.011278208468017498,0.005300936100979823,0.013140928418054339,16.192000000000007,24.981857142857148,0.00336018463001403
7435.316,7448.917,7426.896,7443.088,52911,1,150248,-0.0032449498341230454,-0.005934546252845618,-0.014174713506007186,75.14800467767853,7398.916649999999,22.52225237046339,7443.961154740926,7353.872145259073,0.012175973016516316,0.005934546252845664,0.014174713506007172,22.02100000000064,24.565500000000092,0.0033004446541543097
7443.088,7459.928,7439.85,7457.337,62897,1,203717,-0.004119588230593663,-0.007308493635194591,-0.015954132822480815,90.30365414307771,7402.835099999999,25.49064723651417,7453.816394473028,7351.853805526971,0.01377345132894514,0.007308493635194589,0.015954132822480833,20.07799999999952,22.992571428571473,0.0030832147492558634
7457.985,7459.928,7446.326,7448.269,41045,1,137014,-0.002325711677359621,-0.005708628407486427,-0.014661321308346964,83.14611614694005,7405.7496,27.217218419300703,7460.184036838601,7351.315163161399,0.014700587996818299,0.005708628407486375,0.014661321308346959,13.601999999999862,22.252428571428613,0.0029875973291819363
7448.269,7460.575,7446.326,7457.985,12552,1,50440,-0.0029003572615836637,-0.0065610550302794834,-0.01583289990526937,84.37525129871155,7409.052750000001,29.37406758578192,7467.800885171565,7350.304614828437,0.015858473992256074,0.0065610550302794834,0.01583289990526937,14.248999999999796,21.697285714285695,0.0029092691543742303
7428.192,7437.907,7416.533,7417.829,122631,1,344248,0.0019979084498678024,-0.0011787613329989899,-0.010456884352551099,63.34680470206115,7409.085150000001,29.38386077329887,7467.852871546598,7350.317428453403,0.01586369176674866,0.0011787613329990391,0.010456884352551064,41.451999999999316,23.13142857142852,0.003118355595879673
7417.181,7448.917,7412.0,7447.622,126471,1,376060,-0.0016083369173381934,-0.004896099721494962,-0.014357801725168096,67.60574100250076,7411.157700000001,30.604008571805355,7472.365717143612,7349.94968285639,0.01651780183914072,0.004896099721494946,0.014357801725168139,36.91700000000037,24.79685714285714,0.0033294999588938776
7446.974,7467.7,7445.679,7459.928,155046,1,496425,-0.0026042380472283133,-0.006055782307818447,-0.015914057079371324,69.23084867418862,7414.7523,31.938269109579853,7478.62883821916,7350.875761780841,0.017229581147076095,0.006055782307818491,0.01591405707937135,22.02099999999973,25.074428571428534,0.0033612158953046914
7459.928,7460.575,7442.44,7457.985,70667,1,241321,-0.0018755123081832803,-0.005214980990173368,-0.01560764066969822,66.89907092095554,7419.091750000001,31.603052978900813,7482.297855957803,7355.8856440422,0.017038771884119588,0.005214980990173386,0.015607640669698263,18.13500000000022,25.120714285714257,0.003368297775567296
7458.632,7465.757,7444.383,7459.28,63713,1,203549,-0.0016390367608397627,-0.004801596132602559,-0.015721091043639612,66.31206062066076,7423.46355,30.759507770479185,7484.982565540959,7361.944534459042,0.016574208286092604,0.004801596132602524,0.01572109104363966,21.373999999999796,24.33428571428567,0.0032622834528648437
7459.28,7471.586,7455.394,7463.166,51806,1,185234,-0.0017270991029164628,-0.004712303062801904,-0.01616964301745405,64.94473564266181,7427.997300000001,29.508058621524818,7487.013417243051,7368.981182756951,0.015890182739579036,0.004712303062801935,0.016169643017454004,16.192000000000007,23.640357142857088,0.0031676043575685022
7463.166,7466.404,7446.974,7448.269,56823,1,185830,0.00021560689566757496,-0.0022260138563737764,-0.014118526062901315,61.97150173153342,7431.689050000001,26.96305396314419,7485.61515792629,7377.762942073712,0.014512476925091139,0.0022260138563737924,0.01411852606290136,19.43000000000029,23.31649999999997,0.003130458902598707
7448.917,7457.337,7441.793,7447.622,38730,1,135753,0.0002419991946087663,-0.0017045105135571337,-0.013945972956200037,54.958593321338725,7434.927450000001,24.57252573331291,7484.072501466627,7385.782398533375,0.013220048695061784,0.001704510513557113,0.013945972956200007,15.544000000000779,20.957071428571453,0.0028139279126372756
7448.269,7456.689,7442.44,7456.042,24915,1,78481,-0.0007100476605952366,-0.00235844969757415,-0.014952193804702474,58.6344808770277,7438.4573,22.029269931550893,7482.515839863102,7394.398760136898,0.011846149836230677,0.0023584496975741736,0.014952193804702436,14.249000000000706,20.81828571428579,0.0027921363257188987
7455.394,7459.928,7449.565,7457.337,10052,1,38025,-0.0007068630723700009,-0.002114809884547264,-0.014997169230785756,57.2614692711305,7441.566150000001,19.87986796919309,7481.325885938387,7401.806414061614,0.01068585164384684,0.002114809884547243,0.014997169230785791,10.363000000000284,20.401928571428666,0.002735819578950055
7441.145,7450.86,7402.285,7404.875,145152,1,412953,0.005098336850410945,0.00498998295042119,-0.007943801212039414,40.453098689371714,7441.825199999999,19.33172367356274,7480.488647347125,7403.1617526528735,0.010390850714183893,-0.0049899829504210826,0.007943801212039412,55.05200000000059,22.761285714285805,0.003073824435157353
7405.523,7432.078,7402.932,7427.544,116106,1,350978,0.0016246066893914612,0.0020360969924915207,-0.010905847208714015,42.85721135634576,7442.667199999999,18.2408442320055,7479.14888846401,7406.185511535988,0.009803391038097556,-0.002036096992491608,0.010905847208713985,29.14600000000064,23.40900000000017,0.003151647435545339
7427.544,7446.326,7416.533,7428.839,108721,1,344097,0.0011600022741804494,0.0020270664097039592,-0.010999834563651278,45.161370654447595,7443.897749999999,16.230577899658243,7476.358905799316,7411.4365942006825,0.008721548008720744,-0.0020270664097040247,0.010999834563651245,29.792999999999665,24.565500000000156,0.0033067751232729848
7429.487,7434.668,7404.875,7417.181,82324,1,271542,0.002186865347848066,0.0035015863843690376,-0.009369398562607545,39.935971428853364,7443.152900000001,17.119062520799762,7477.3910250416,7408.914774958402,0.00919989834995845,-0.003501586384369125,0.009369398562607555,29.792999999999665,25.675785714285862,0.0034616636312752597
7417.181,7419.772,7395.16,7399.694,59821,1,193736,0.003644191352520032,0.005680505166835159,-0.006960478365727107,44.96398282727885,7441.728,19.456326789191806,7480.6406535783835,7402.815346421617,0.010457961800910614,-0.005680505166835229,0.006960478365727105,24.61200000000008,24.472928571428774,0.0033072892705331832
7399.694,7401.637,7370.548,7371.196,62732,1,193038,0.0060195279991028805,0.009138055751061192,-0.0030729131337710047,28.623054632519924,7438.554399999999,25.043025161158308,7488.640450322316,7388.468349677682,0.01346660859865907,-0.00913805575106118,0.0030729131337710355,31.088999999999942,24.05664285714303,0.003263601029892982
7371.844,7374.434,7355.004,7358.89,62479,1,205712,0.006161485844617953,0.010253516495015047,-0.0013612949779111538,21.738887210642545,7434.344500000001,30.682848812206664,7495.710197624415,7372.978802375587,0.016508704331475024,-0.010253516495014972,0.0013612949779111432,19.43000000000029,23.871571428571638,0.0032439092619364657
7358.89,7362.776,7345.289,7353.061,54258,1,178942,0.0055672810620883695,0.010345310612818182,-0.0005335097859244797,21.276362760342707,7429.1307,35.110341197143775,7499.351382394288,7358.910017605712,0.018904145109275815,-0.010345310612818256,0.000533509785924491,17.48700000000008,23.825285714285915,0.0032401860550709313
7353.061,7354.357,7341.403,7343.994,32751,1,114561,0.005447015044258707,0.01088276352077644,0.0007251258647542613,19.727859003445232,7423.916950000001,39.57691013401522,7503.070770268031,7344.76312973197,0.021324004781069203,-0.01088276352077644,-0.0007251258647543598,12.953999999999724,23.223857142857337,0.0031622924995387165
7343.346,7345.289,7325.211,7336.222,15232,1,65628,0.005209749192752966,0.011123818226874915,0.001798928658374832,17.333326471163446,7417.8288,43.25491472873159,7504.338629457463,7331.3189705425375,0.02332483851810188,-0.011123818226874879,-0.0017989286583749268,20.07799999999952,23.501428571428733,0.0032034783804836785
7338.165,7343.994,7299.952,7332.983,145924,1,428885,0.004523002618973093,0.010991911477225447,0.0022755227988391358,18.439696896695224,7413.586499999999,47.23270104237169,7508.051902084743,7319.121097915256,0.02548440004975832,-0.01099191147722547,-0.002275522798839211,44.04199999999946,25.259428571428675,0.0034446320919370296
7332.336,7365.367,7331.04,7362.776,108264,1,346439,0.0003666118663816498,0.00632481553153319,-0.001729470650743803,29.969309221398447,7409.3442,47.82147853247057,7504.987157064941,7313.701242935058,0.025816848153698026,-0.006324815531533175,0.0017294706507437624,34.327000000000226,26.60107142857149,0.003612913312665154
7362.776,7417.181,7360.833,7408.114,136833,1,476672,-0.0046045424191787365,-0.00018364998162812007,-0.007737316137413575,40.36460427489248,7406.753500000001,46.31672450660663,7499.386949013214,7314.120050986788,0.025013239339803345,0.00018364998162809928,0.007737316137413613,56.347999999999956,29.608142857142866,0.003996718038780568
7408.114,7417.181,7399.046,7413.295,78837,1,276973,-0.004240163129524688,-0.001183819071006842,-0.008319154977645016,41.28205737270079,7404.519,44.76711976933341,7494.053239538667,7314.984760461333,0.024183674736648512,0.0011838190710068653,0.008319154977644991,18.13499999999931,30.163285714285653,0.004068809579854255
7413.295,7416.533,7361.481,7369.901,129374,1,492560,0.0012982991085184192,0.0040908351414761235,-0.0024030329579732834,42.819247226168834,7400.05005,43.45476399135385,7486.959577982708,7313.140522017292,0.02348890274943692,-0.004090835141476119,0.002403032957973229,55.05200000000059,30.163285714285653,0.004092766743309802
7370.548,7377.025,7334.926,7358.89,93176,1,313016,0.0022372217438411113,0.004884738051526449,-0.0008423784021776015,35.19545603533051,7394.8362499999985,41.703758583695674,7478.24376716739,7311.428732832607,0.02255831349000899,-0.00488473805152654,0.0008423784021775528,42.09899999999925,31.08849999999984,0.004224618114960251
7359.538,7360.833,7339.46,7342.051,48466,1,141988,0.0036286829081995098,0.0064660882905878125,0.0014960785480786498,32.46083455935853,7389.525349999999,41.30246379100065,7472.130277582,7306.9204224179975,0.02235730271417269,-0.0064660882905878195,-0.0014960785480786695,21.372999999999593,30.487071428571262,0.004152391672105146
7342.051,7355.004,7340.755,7345.289,31520,1,87413,0.0025490052167944643,0.005325821761403837,0.0011129807145777715,34.959329182566705,7384.4087,40.04603177960983,7464.500763559219,7304.316636440781,0.021692207680547054,-0.005325821761403832,-0.0011129807145776908,14.248999999999796,29.376785714285557,0.0039994050219515605
7344.641,7366.015,7343.346,7364.719,27246,1,83703,-7.677903476144277e-05,0.002053513514908012,-0.0014550141016922424,42.741818332745254,7379.842549999999,36.49756204210059,7452.8376740842,7306.847425915798,0.019782298494756115,-0.002053513514907947,0.0014550141016922305,22.66900000000078,29.237999999999893,0.0039700089032588875
7365.367,7369.901,7345.937,7345.937,10529,1,36259,0.001983849737223764,0.003857309149261745,0.001153772486750082,44.53786237290186,7374.27255,32.30860013038537,7438.889750260771,7309.655349739229,0.01752503716743448,-0.003857309149261665,-0.0011537724867500844,23.963999999999942,28.729071428571324,0.003910879092561143
7345.289,7397.751,7345.289,7382.854,136034,1,372262,-0.0024211520165926537,-0.001311484691421616,-0.0038032649704301535,54.68357893913926,7373.1714999999995,31.57776726329914,7436.327034526597,7310.015965473402,0.017131171986599764,0.0013114846914216102,0.003803264970430145,52.462000000000444,31.088499999999904,0.004210905430338986
7383.502,7384.797,7332.336,7338.812,139220,1,408584,0.002852449486340891,0.004077349303947431,0.0022100872729811094,47.57705505657339,7368.7349,29.714864625180034,7428.16462925036,7309.305170749641,0.01613023946630506,-0.0040773493039473535,-0.002210087272981033,52.46099999999933,33.58664285714271,0.004576577633701845
7338.165,7351.118,7319.382,7340.108,111564,1,307935,0.0021403053491586554,0.0032956395192005328,0.0020711623044236127,49.32127487145102,7364.29835,26.74423446268748,7417.786818925375,7310.809881074625,0.014526426383954133,-0.003295639519200515,-0.0020711623044237138,31.736000000000786,34.92821428571421,0.00475854228380757
7340.108,7347.232,7316.791,7325.211,70577,1,196890,0.0033426556494609017,0.004708239803604242,0.00413519487698033,48.123532278789575,7359.699849999999,25.024356216446822,7409.748562432893,7309.651137567105,0.013600748251409686,-0.004708239803604131,-0.0041351948769803755,30.440999999999804,35.66842857142852,0.004869269782321426
7325.859,7334.279,7305.133,7312.258,55744,1,158455,0.004095988728258115,0.005890116295130587,0.0059245919659836055,46.581285403696945,7355.328049999999,25.305599618828836,7405.939249237656,7304.716850762342,0.01376177891553247,-0.005890116295130636,-0.005924591965983583,29.14600000000064,34.604428571428606,0.00473238616189809
7312.258,7316.144,7301.247,7308.372,43201,1,128954,0.003703908486991647,0.00599515870292322,0.006481740393072366,40.18701028845192,7352.18685,27.069919326866508,7406.326688653733,7298.047011346267,0.014727546989296939,-0.005995158702923134,-0.00648174039307236,14.896999999999935,33.21657142857144,0.004545002830804376
7309.019,7314.848,7303.19,7312.258,41344,1,135645,0.002536402963559947,0.005141674432165733,0.005960641706022951,29.670161865010783,7349.855249999999,28.435970350851978,7406.727190701703,7292.983309298294,0.015475662789877194,-0.005141674432165673,-0.0059606417060229806,11.658000000000357,30.02442857142861,0.004106040647284138
