<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2023.01.26;14:15:00;5988.455;5998.456;5986.691;5995.514;7710;29712;1
2023.01.26;14:20:00;5995.514;6000.221;5991.985;5999.044;6323;24175;1
2023.01.26;14:25:00;5999.632;5999.632;5993.750;5995.514;4185;15337;1
2023.01.26;14:30:00;5994.926;5997.868;5991.397;5991.985;3769;13622;1
2023.01.26;14:35:00;5991.397;5993.161;5987.867;5991.397;6322;26874;1
2023.01.26;14:40:00;5991.397;5993.161;5987.867;5989.632;3131;13658;1
2023.01.26;14:45:00;5990.220;5990.808;5981.396;5983.749;5998;17589;1
2023.01.26;14:50:00;5983.749;5983.749;5976.102;5977.279;7082;25142;1
2023.01.26;14:55:00;5977.279;5982.573;5975.514;5980.808;5041;19982;1
2023.01.26;15:00:00;5980.808;5986.102;5978.455;5980.220;6910;22731;1
2023.01.26;15:05:00;5980.220;5986.691;5980.220;5983.749;3747;11182;1
2023.01.26;15:10:00;5984.338;5986.102;5980.220;5980.808;2849;9800;1
2023.01.26;15:15:00;5981.396;5984.926;5980.220;5981.985;2726;9991;1
2023.01.26;15:20:00;5981.396;5986.102;5980.220;5984.926;2974;12726;1
2023.01.26;15:25:00;5984.926;5984.926;5976.102;5976.102;5273;15651;1
2023.01.26;15:30:00;5975.514;5976.690;5969.043;5971.984;8896;33048;1
2023.01.26;15:35:00;5971.984;5973.161;5963.749;5965.513;9081;32716;1
2023.01.26;15:40:00;5965.513;5971.984;5963.160;5970.808;6753;24242;1
2023.01.26;15:45:00;5971.396;5973.161;5967.866;5970.219;5641;20215;1
2023.01.26;15:50:00;5970.219;5973.749;5969.043;5973.161;3765;14494;1
2023.01.26;15:55:00;5973.161;5974.926;5969.043;5973.749;5430;18684;1
2023.01.26;16:00:00;5973.161;5975.514;5971.396;5973.161;2962;10577;1
2023.01.26;16:05:00;5973.161;5973.161;5966.102;5966.690;4572;13154;1
2023.01.26;16:10:00;5966.102;5969.043;5963.160;5966.690;6980;30545;1
2023.01.26;16:15:00;5966.690;5969.043;5965.513;5967.278;2181;7417;1
2023.01.26;16:20:00;5967.278;5969.043;5966.102;5966.102;1561;5848;1
2023.01.26;16:25:00;5966.690;5973.749;5966.102;5972.572;4954;16271;1
2023.01.26;16:30:00;5971.984;5973.161;5971.396;5971.396;1307;4004;1
2023.01.26;16:35:00;5971.396;5971.984;5967.866;5968.455;2489;8049;1
2023.01.26;16:40:00;5968.455;5970.219;5967.278;5970.219;1350;3506;1
2023.01.26;16:45:00;5970.219;5971.984;5968.455;5971.984;1496;4897;1
2023.01.26;16:50:00;5971.396;5978.455;5971.396;5977.279;5418;18268;1
2023.01.26;16:55:00;5976.690;5979.632;5974.926;5975.514;3826;13877;1
2023.01.26;17:00:00;5975.514;5980.220;5974.926;5979.043;2442;8034;1
2023.01.26;17:05:00;5979.043;5979.043;5973.749;5974.926;2572;9238;1
2023.01.26;17:10:00;5975.514;5976.102;5971.396;5974.337;2561;8453;1
2023.01.26;17:15:00;5973.749;5976.102;5973.161;5975.514;1277;3807;1
2023.01.26;17:20:00;5975.514;5977.867;5972.572;5973.749;2292;7611;1
2023.01.26;17:25:00;5973.749;5975.514;5971.984;5971.984;1710;6563;1
2023.01.26;17:30:00;5972.572;5973.749;5970.808;5973.161;2310;10282;1
2023.01.26;17:35:00;5973.749;5974.337;5971.984;5971.984;1125;4646;1
2023.01.26;17:40:00;5972.572;5974.337;5970.219;5972.572;2211;8463;1
2023.01.26;17:45:00;5972.572;5973.161;5969.043;5969.631;1463;4199;1
2023.01.26;17:50:00;5969.631;5970.219;5966.102;5967.278;2280;8334;1
2023.01.26;17:55:00;5967.278;5973.161;5966.690;5971.396;2706;8185;1
2023.01.26;18:00:00;5970.808;5974.337;5970.219;5974.337;1828;5786;1
2023.01.26;18:05:00;5973.749;5977.279;5973.161;5973.749;1658;5612;1
2023.01.26;18:10:00;5974.337;5975.514;5971.984;5973.749;1137;3420;1
2023.01.26;18:15:00;5973.749;5974.337;5966.690;5967.278;2502;8516;1
2023.01.26;18:20:00;5967.866;5971.396;5966.102;5971.396;832;3235;1
2023.01.26;18:25:00;5971.396;5976.690;5966.690;5972.572;1179;5281;1
2023.01.27;09:00:00;5991.397;5992.573;5977.279;5981.985;12487;29679;1
2023.01.27;09:05:00;5982.573;5988.455;5980.220;5987.279;10215;25272;1
2023.01.27;09:10:00;5987.279;5994.338;5985.514;5987.867;14240;38598;1
2023.01.27;09:15:00;5987.867;5989.044;5977.867;5981.396;12347;33507;1
2023.01.27;09:20:00;5981.396;5989.044;5979.043;5986.691;12408;35087;1
2023.01.27;09:25:00;5986.691;5991.397;5984.338;5987.279;10563;31030;1
2023.01.27;09:30:00;5986.691;5989.632;5984.338;5987.867;6096;20863;1
2023.01.27;09:35:00;5987.867;5997.868;5985.514;5995.514;17417;52965;1
2023.01.27;09:40:00;5995.514;5996.691;5988.455;5989.044;11169;33833;1
2023.01.27;09:45:00;5988.455;5993.750;5979.043;5983.749;23846;72004;1
2023.01.27;09:50:00;5983.749;5986.691;5969.043;5970.808;22158;65686;1
2023.01.27;09:55:00;5970.808;5971.984;5960.807;5967.866;22584;73694;1
2023.01.27;10:00:00;5967.866;5968.455;5953.160;5966.102;31922;117938;1
2023.01.27;10:05:00;5965.513;5970.219;5961.984;5966.102;12156;39334;1
2023.01.27;10:10:00;5966.690;5973.749;5965.513;5971.396;10314;39280;1
2023.01.27;10:15:00;5971.396;5971.396;5967.866;5970.219;6631;21404;1
2023.01.27;10:20:00;5969.631;5976.690;5969.631;5971.984;12258;43284;1
2023.01.27;10:25:00;5972.572;5976.690;5971.984;5973.161;5904;21609;1
2023.01.27;10:30:00;5973.749;5976.690;5957.278;5958.454;28745;93363;1
2023.01.27;10:35:00;5959.043;5967.278;5953.748;5957.866;18182;61227;1
2023.01.27;10:40:00;5957.866;5968.455;5955.513;5967.278;14941;48861;1
2023.01.27;10:45:00;5967.278;5972.572;5962.572;5969.043;11479;33957;1
2023.01.27;10:50:00;5969.043;5970.219;5964.337;5965.513;7823;24493;1
2023.01.27;10:55:00;5964.925;5966.690;5957.866;5966.102;13102;42144;1
2023.01.27;11:00:00;5965.513;5972.572;5964.337;5970.808;13187;49439;1
2023.01.27;11:05:00;5970.808;5986.102;5970.219;5979.043;24870;93243;1
2023.01.27;11:10:00;5979.043;5983.161;5975.514;5976.102;10283;34608;1
2023.01.27;11:15:00;5976.690;5980.808;5973.749;5980.220;10243;33096;1
2023.01.27;11:20:00;5980.808;5983.749;5976.690;5977.279;8209;24439;1
2023.01.27;11:25:00;5977.279;5984.338;5973.749;5976.102;10886;36362;1
2023.01.27;11:30:00;5976.102;5981.396;5971.984;5977.867;11305;33489;1
2023.01.27;11:35:00;5977.867;5979.632;5967.278;5974.337;14476;46717;1
2023.01.27;11:40:00;5973.749;5984.926;5972.572;5984.338;12831;39462;1
2023.01.27;11:45:00;5983.749;5988.455;5980.220;5984.926;14962;46710;1
2023.01.27;11:50:00;5984.926;5990.220;5981.985;5984.926;10769;34327;1
2023.01.27;11:55:00;5985.514;5992.573;5983.161;5986.691;10055;32263;1
2023.01.27;12:00:00;5987.279;5990.220;5977.867;5979.632;12747;48351;1
2023.01.27;12:05:00;5979.043;5979.632;5971.984;5976.690;11172;46468;1
2023.01.27;12:10:00;5977.279;5979.632;5972.572;5976.102;9027;32403;1
2023.01.27;12:15:00;5976.102;5984.338;5975.514;5982.573;9911;36472;1
2023.01.27;12:20:00;5982.573;5989.632;5980.220;5987.279;9359;33147;1
2023.01.27;12:25:00;5987.867;5988.455;5979.632;5979.632;6022;16640;1
2023.01.27;12:30:00;5980.220;5983.749;5974.926;5982.573;8284;25844;1
2023.01.27;12:35:00;5983.161;5987.279;5981.985;5983.749;6667;23753;1
2023.01.27;12:40:00;5983.749;5993.161;5983.749;5990.220;7674;23791;1
2023.01.27;12:45:00;5990.220;5996.103;5989.632;5993.161;8047;24955;1
2023.01.27;12:50:00;5992.573;5997.868;5989.044;5990.808;9496;29906;1
2023.01.27;12:55:00;5990.220;6001.397;5988.455;6000.221;14852;67513;1
2023.01.27;13:00:00;6000.809;6006.691;5996.691;6000.809;15306;71689;1
2023.01.27;13:05:00;6000.221;6008.456;5998.456;6006.103;8011;28880;1
2023.01.27;13:10:00;6005.515;6007.868;5998.456;5999.044;7207;26788;1
2023.01.27;13:15:00;5999.044;6000.809;5995.514;5996.103;4788;13847;1
2023.01.27;13:20:00;5996.103;5999.632;5994.926;5996.691;3801;11398;1
2023.01.27;13:25:00;5997.279;5998.456;5994.338;5994.926;3457;10061;1
2023.01.27;13:30:00;5995.514;5996.691;5988.455;5989.632;7421;26282;1
2023.01.27;13:35:00;5989.632;5993.750;5989.044;5993.161;5478;22268;1
2023.01.27;13:40:00;5993.161;5996.103;5990.220;5995.514;4038;11071;1
2023.01.27;13:45:00;5995.514;5996.103;5992.573;5993.750;2608;7757;1
2023.01.27;13:50:00;5993.161;5997.279;5992.573;5993.750;3538;9402;1
2023.01.27;13:55:00;5993.750;5994.338;5990.220;5993.750;3680;9853;1
2023.01.27;14:00:00;5993.750;5994.926;5988.455;5993.161;5003;18512;1
2023.01.27;14:05:00;5993.161;5993.750;5984.926;5986.691;7056;26395;1
2023.01.27;14:10:00;5986.691;5991.397;5986.102;5986.691;4517;17606;1
2023.01.27;14:15:00;5986.102;5991.397;5983.161;5989.632;5433;18785;1
2023.01.27;14:20:00;5990.220;5991.397;5986.691;5987.279;2919;11203;1
2023.01.27;14:25:00;5987.279;5993.161;5986.102;5992.573;3422;11249;1
2023.01.27;14:30:00;5992.573;5993.161;5987.279;5988.455;3771;13493;1
2023.01.27;14:35:00;5988.455;5991.397;5987.279;5987.867;3076;11894;1
2023.01.27;14:40:00;5988.455;5994.338;5985.514;5992.573;5688;17217;1
2023.01.27;14:45:00;5993.161;6000.809;5992.573;5999.632;7526;23522;1
2023.01.27;14:50:00;5999.632;6000.221;5997.279;5998.456;3172;9891;1
2023.01.27;14:55:00;5999.044;6008.456;5997.868;6006.103;8365;27204;1
2023.01.27;15:00:00;6006.691;6022.574;6006.103;6018.457;15898;53342;1
2023.01.27;15:05:00;6018.457;6020.810;6013.750;6017.868;7955;24765;1
2023.01.27;15:10:00;6018.457;6021.398;6012.574;6013.750;6602;24688;1
2023.01.27;15:15:00;6013.750;6017.280;6007.280;6010.809;9463;33768;1
2023.01.27;15:20:00;6011.397;6017.868;6010.809;6015.515;5335;17500;1
2023.01.27;15:25:00;6015.515;6017.280;6013.750;6015.515;2504;6599;1
2023.01.27;15:30:00;6015.515;6019.045;6014.339;6014.927;3664;11387;1
2023.01.27;15:35:00;6014.927;6016.692;6009.044;6010.221;5278;15762;1
2023.01.27;15:40:00;6010.221;6013.750;6008.456;6010.221;4765;17168;1
2023.01.27;15:45:00;6010.221;6011.986;6007.868;6009.633;2902;9499;1
2023.01.27;15:50:00;6009.044;6011.397;6008.456;6010.221;2428;7739;1
2023.01.27;15:55:00;6010.221;6012.574;6008.456;6012.574;3069;9654;1
2023.01.27;16:00:00;6012.574;6017.280;6011.986;6014.339;5565;18415;1
2023.01.27;16:05:00;6014.339;6021.986;6013.750;6021.986;5728;17905;1
2023.01.27;16:10:00;6021.398;6022.574;6019.045;6019.633;3322;8594;1
2023.01.27;16:15:00;6020.221;6024.339;6018.457;6018.457;6235;20796;1
2023.01.27;16:20:00;6019.045;6019.633;6013.750;6016.692;4648;13772;1
2023.01.27;16:25:00;6016.692;6018.457;6014.927;6017.868;2496;6834;1
2023.01.27;16:30:00;6017.280;6020.810;6016.692;6018.457;2733;8562;1
2023.01.27;16:35:00;6017.868;6018.457;6014.927;6016.692;2438;8868;1
2023.01.27;16:40:00;6016.103;6019.045;6015.515;6016.692;1528;5638;1
2023.01.27;16:45:00;6016.692;6018.457;6015.515;6016.692;1170;3590;1
2023.01.27;16:50:00;6016.692;6020.810;6015.515;6020.221;2298;9211;1
2023.01.27;16:55:00;6020.810;6020.810;6017.868;6018.457;1820;7544;1
2023.01.27;17:00:00;6018.457;6019.045;6016.692;6017.280;1663;4971;1
2023.01.27;17:05:00;6017.868;6018.457;6015.515;6016.103;2120;7514;1
2023.01.27;17:10:00;6016.692;6017.868;6010.221;6011.986;4582;17814;1
2023.01.27;17:15:00;6011.986;6014.339;6010.221;6013.162;2477;8489;1
2023.01.27;17:20:00;6013.750;6014.339;6012.574;6013.162;1155;3516;1
2023.01.27;17:25:00;6012.574;6015.515;6012.574;6014.927;1543;4863;1
2023.01.27;17:30:00;6014.927;6015.515;6009.633;6010.221;3179;10915;1
2023.01.27;17:35:00;6010.221;6011.397;6009.044;6009.044;2364;9480;1
2023.01.27;17:40:00;6009.044;6012.574;6007.868;6012.574;2357;7691;1
2023.01.27;17:45:00;6011.986;6016.692;6011.986;6013.750;2986;10052;1
2023.01.27;17:50:00;6013.750;6016.692;6013.750;6014.927;1681;5865;1
2023.01.27;17:55:00;6014.927;6017.280;6013.162;6014.927;1806;6510;1
2023.01.27;18:00:00;6015.515;6020.810;6013.750;6019.045;2503;8914;1
2023.01.27;18:05:00;6019.045;6019.633;6016.103;6016.692;1190;4458;1
2023.01.27;18:10:00;6017.280;6019.633;6016.692;6018.457;905;3102;1
2023.01.27;18:15:00;6018.457;6022.574;6017.280;6020.810;2140;7764;1
2023.01.27;18:20:00;6020.810;6021.986;6018.457;6019.633;849;3739;1
2023.01.27;18:25:00;6019.045;6019.633;6013.162;6013.162;1095;4519;1
2023.01.30;09:00:00;6027.280;6031.986;6017.280;6023.163;16541;43793;1
2023.01.30;09:05:00;6023.163;6034.339;6019.045;6021.986;15153;42878;1
2023.01.30;09:10:00;6021.398;6025.516;6013.750;6016.692;12874;39027;1
2023.01.30;09:15:00;6016.103;6016.103;6004.338;6008.456;18780;56636;1
2023.01.30;09:20:00;6007.868;6010.809;6004.927;6010.809;8694;24678;1
2023.01.30;09:25:00;6010.809;6014.339;6006.103;6009.044;10431;27890;1
2023.01.30;09:30:00;6009.044;6016.103;6006.691;6013.162;9744;28940;1
2023.01.30;09:35:00;6013.750;6020.810;6011.986;6011.986;14556;41239;1
2023.01.30;09:40:00;6011.986;6023.163;6011.397;6020.221;13623;39146;1
2023.01.30;09:45:00;6020.221;6022.574;6013.162;6014.339;12563;38198;1
2023.01.30;09:50:00;6013.750;6017.280;6001.397;6005.515;18072;48824;1
2023.01.30;09:55:00;6005.515;6011.397;5996.691;6003.162;27652;82679;1
2023.01.30;10:00:00;6002.574;6006.691;5997.279;5997.868;12927;38836;1
2023.01.30;10:05:00;5997.279;6004.338;5997.279;5997.868;10344;33475;1
2023.01.30;10:10:00;5997.868;6009.633;5996.691;6007.868;14250;42242;1
2023.01.30;10:15:00;6007.868;6018.457;6006.691;6016.103;16991;51525;1
2023.01.30;10:20:00;6015.515;6017.280;6005.515;6007.280;15309;47396;1
2023.01.30;10:25:00;6007.280;6009.633;6001.985;6008.456;12507;36362;1
2023.01.30;10:30:00;6007.868;6018.457;6007.280;6012.574;14730;48281;1
2023.01.30;10:35:00;6012.574;6017.280;6008.456;6015.515;10135;29755;1
2023.01.30;10:40:00;6014.927;6018.457;6004.338;6004.338;15928;48420;1
2023.01.30;10:45:00;6004.927;6005.515;5993.750;5996.691;19549;63091;1
2023.01.30;10:50:00;5996.691;6009.044;5994.338;6006.691;16332;48519;1
2023.01.30;10:55:00;6006.691;6009.633;6001.397;6003.162;9404;29457;1
2023.01.30;11:00:00;6003.750;6006.691;6001.397;6004.927;6472;20022;1
2023.01.30;11:05:00;6004.927;6004.927;5997.868;6003.162;10932;37628;1
2023.01.30;11:10:00;6003.162;6003.750;5995.514;5999.044;6621;20102;1
2023.01.30;11:15:00;5998.456;6002.574;5993.750;5994.926;8634;28149;1
2023.01.30;11:20:00;5995.514;5996.103;5988.455;5990.220;14645;50433;1
2023.01.30;11:25:00;5990.808;5991.397;5986.691;5990.220;8106;26569;1
2023.01.30;11:30:00;5990.220;5995.514;5984.926;5985.514;14503;43964;1
2023.01.30;11:35:00;5985.514;5991.397;5982.573;5991.397;12761;39039;1
